TYPE,NAME,LOCI,MTHD,ORDR,LLIK_TREE,LLIK_NMIG,DIST
cov,case_study,500,treemix-mlno,78,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,79,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,7,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,80,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,81,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,82,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,83,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,84,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,85,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,86,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,87,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,88,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,89,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,8,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,90,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,91,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,92,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,93,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,94,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,95,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,96,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,97,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,98,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,99,-3614.65363913,134.249949964,0
cov,case_study,500,treemix-mlno,9,-3614.65363913,134.249949964,0
cov,case_study,1000,treemix,100,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,101,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,102,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,103,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,104,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,105,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,106,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,107,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,108,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,109,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,10,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,110,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,111,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,112,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,113,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,114,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,115,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,116,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,117,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,118,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,119,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,11,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,120,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,12,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,13,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,14,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,15,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,16,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,17,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,18,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,19,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,1,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,20,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,21,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,22,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,23,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,24,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,25,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,26,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,27,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,28,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,29,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,2,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,30,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,31,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,32,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,33,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,34,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,35,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,36,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,37,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,38,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,39,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,3,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,40,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,41,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,42,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,43,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,44,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,45,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,46,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,47,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,48,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,49,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,4,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,50,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,51,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,52,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,53,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,54,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,55,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,56,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,57,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,58,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,59,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,5,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,60,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,61,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,62,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,63,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,64,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,65,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,66,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,67,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,68,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,69,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,6,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,70,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,71,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,72,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,73,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,74,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,75,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,76,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,77,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,78,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,79,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,7,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,80,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,81,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,82,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,83,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,84,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,85,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,86,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,87,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,88,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,89,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,8,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,90,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,91,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,92,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,93,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,94,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,95,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,96,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,97,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,98,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,99,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix,9,-7349.0730288,-1749.77843796,9
cov,case_study,1000,treemix-mlno,100,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,101,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,102,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,103,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,104,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,105,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,106,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,107,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,108,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,109,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,10,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,110,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,111,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,112,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,113,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,114,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,115,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,116,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,117,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,118,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,119,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,11,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,120,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,12,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,13,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,14,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,15,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,16,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,17,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,18,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,19,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,1,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,20,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,21,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,22,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,23,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,24,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,25,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,26,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,27,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,28,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,29,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,2,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,30,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,31,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,32,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,33,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,34,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,35,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,36,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,37,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,38,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,39,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,3,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,40,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,41,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,42,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,43,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,44,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,45,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,46,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,47,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,48,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,49,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,4,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,50,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,51,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,52,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,53,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,54,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,55,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,56,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,57,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,58,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,59,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,5,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,60,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,61,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,62,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,63,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,64,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,65,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,66,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,67,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,68,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,69,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,6,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,70,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,71,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,72,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,73,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,74,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,75,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,76,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,77,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,78,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,79,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,7,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,80,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,81,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,82,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,83,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,84,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,85,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,86,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,87,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,88,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,89,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,8,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,90,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,91,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,92,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,93,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,94,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,95,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,96,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,97,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,98,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,99,-7349.0730288,139.541228262,0
cov,case_study,1000,treemix-mlno,9,-7349.0730288,139.541228262,0
cov,case_study,1500,treemix,100,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,101,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,102,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,103,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,104,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,105,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,106,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,107,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,108,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,109,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,10,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,110,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,111,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,112,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,113,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,114,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,115,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,116,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,117,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,118,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,119,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,11,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,120,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,12,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,13,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,14,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,15,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,16,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,17,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,18,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,19,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,1,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,20,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,21,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,22,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,23,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,24,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,25,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,26,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,27,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,28,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,29,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,2,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,30,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,31,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,32,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,33,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,34,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,35,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,36,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,37,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,38,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,39,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,3,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,40,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,41,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,42,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,43,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,44,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,45,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,46,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,47,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,48,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,49,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,4,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,50,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,51,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,52,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,53,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,54,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,55,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,56,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,57,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,58,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,59,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,5,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,60,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,61,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,62,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,63,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,64,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,65,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,66,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,67,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,68,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,69,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,6,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,70,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,71,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,72,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,73,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,74,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,75,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,76,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,77,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,78,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,79,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,7,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,80,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,81,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,82,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,83,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,84,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,85,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,86,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,87,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,88,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,89,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,8,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,90,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,91,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,92,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,93,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,94,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,95,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,96,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,97,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,98,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,99,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix,9,-11184.5622834,-2731.9928365,9
cov,case_study,1500,treemix-mlno,100,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,101,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,102,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,103,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,104,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,105,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,106,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,107,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,108,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,109,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,10,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,110,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,111,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,112,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,113,-11184.5622834,142.635132877,0
cov,case_study,1500,treemix-mlno,114,-11184.5622834,142.635132877,0
